timestamp,gpu_name,repeat,workload,batch_size,precision,power_limit_w,total_samples,runtime_s,avg_power_w,energy_j,energy_counter_j,throughput_sps,energy_per_sample_j,peak_power_w,avg_gpu_util,avg_mem_util,avg_sm_clock_mhz,avg_mem_clock_mhz,n_power_samples
2026-09-21T10:29:36+00:00,Tesla T4,0,distilbert,128,fp16,70.0,4096,3.2184110719999808,65.8648660388376,211.98021411519045,214.56199999999808,1272.6776997615377,0.05175298196171642,67.004,98.734375,41.125,585.234375,5000.0,64
2026-09-21T10:29:57+00:00,Tesla T4,0,distilbert,128,fp32,70.0,4096,16.274383102,66.12550096527671,1076.1517355205842,1078.1819999999934,251.6838871451067,0.26273235730483013,69.27,99.88923076923076,24.563076923076924,646.2923076923076,5000.0,325
2026-09-21T10:30:02+00:00,Tesla T4,0,distilbert,32,fp16,70.0,4096,3.432418643000119,66.12584480872044,226.9715825055847,227.49699999999575,1193.3276287125263,0.055412984010152516,68.627,97.05882352941177,39.94117647058823,591.1764705882352,5000.0,68
2026-09-21T10:30:26+00:00,Tesla T4,0,distilbert,256,fp32,70.0,4096,16.278405247000137,66.22746026214067,1078.0774366267237,1078.8110000000015,251.62169990545178,0.2632024991764462,68.921,99.91076923076923,22.513846153846153,637.2923076923076,5000.0,325
2026-09-21T10:30:46+00:00,Tesla T4,0,distilbert,16,fp32,70.0,4096,17.402147969999987,66.34109320271985,1154.4775204052912,1151.6499999999942,235.37324283537873,0.28185486338019805,68.529,98.89048991354467,22.988472622478387,639.8991354466859,5000.0,347
2026-09-21T10:30:51+00:00,Tesla T4,0,distilbert,16,fp16,70.0,4096,3.469660938999823,65.5995104917079,227.60805917058798,232.5219999999972,1180.5188091896748,0.05556837382094433,70.433,92.40579710144928,39.11594202898551,749.5652173913044,5000.0,69
2026-09-21T10:30:57+00:00,Tesla T4,0,distilbert,64,fp16,70.0,4096,3.526812394999979,66.1114333749137,233.16262267786095,234.4340000000011,1161.3886822579414,0.056924468427212147,67.844,98.31428571428572,39.4,541.0714285714286,5000.0,70
2026-09-21T10:31:15+00:00,Tesla T4,0,distilbert,32,fp32,70.0,4096,15.563651101000232,66.31374632875641,1032.0840110609997,1032.0869999999995,263.1773208882048,0.2519736355129394,71.129,99.65161290322581,23.14516129032258,687.1935483870968,5000.0,310
2026-09-21T10:31:35+00:00,Tesla T4,0,distilbert,8,fp32,70.0,4096,17.179361910999887,66.14208050178837,1136.2787384867115,1136.4530000000013,238.42561913649104,0.2774118013883573,69.508,98.39067055393586,26.31195335276968,685.5830903790087,5000.0,343
2026-09-21T10:31:41+00:00,Tesla T4,0,distilbert,256,fp16,70.0,4096,3.394795404999968,66.02200681349402,224.1312053593261,221.04499999999825,1206.5528290651255,0.05471953255842922,67.788,99.58208955223881,39.11940298507463,544.7014925373135,5000.0,67
2026-09-21T10:32:02+00:00,Tesla T4,0,distilbert,64,fp32,70.0,4096,16.734926446999907,65.94775442851017,1103.63081970593,1110.487000000001,244.75757410540012,0.26944111809226806,69.215,99.81736526946108,23.035928143712574,632.4251497005988,5000.0,334
2026-09-21T10:32:07+00:00,Tesla T4,1,distilbert,32,fp16,70.0,4096,3.528318298999693,65.97481532047286,232.78014816834968,233.95500000000175,1160.8929957258247,0.0568310908614135,67.452,97.31428571428572,38.91428571428571,564.6428571428571,5000.0,70
2026-09-21T10:32:27+00:00,Tesla T4,1,distilbert,8,fp32,70.0,4096,17.163165555999967,66.09014490055314,1134.3160985482205,1135.688000000002,238.65061410935957,0.27693264124712413,70.444,98.10818713450293,26.46783625730994,689.3421052631579,5000.0,342
2026-09-21T10:32:32+00:00,Tesla T4,1,distilbert,16,fp16,70.0,4096,3.4537711809998655,65.38339286772326,225.81927800253476,232.12099999999919,1185.9500196577035,0.05513165966858759,67.704,94.20588235294117,38.779411764705884,728.1617647058823,5000.0,68
2026-09-21T10:32:38+00:00,Tesla T4,1,distilbert,64,fp16,70.0,4096,3.529732938000052,66.05823150392953,233.16791556545277,234.17399999999907,1160.4277354537749,0.05692576063609687,70.444,98.64285714285714,39.48571428571429,542.7857142857143,5000.0,70
2026-09-21T10:32:58+00:00,Tesla T4,1,distilbert,64,fp32,70.0,4096,16.633380703000057,66.10110721076603,1099.4848811264935,1099.1929999999993,246.25180371547862,0.26842892605627283,68.976,99.90361445783132,23.11144578313253,636.7319277108434,5000.0,332
2026-09-21T10:33:05+00:00,Tesla T4,1,distilbert,256,fp16,70.0,4096,3.388535229000354,65.93097987739927,223.40944799708086,220.73099999999977,1208.7818845573443,0.05454332226491232,68.431,99.22388059701493,39.0,547.6119402985074,5000.0,67
2026-09-21T10:33:10+00:00,Tesla T4,1,distilbert,128,fp16,70.0,4096,3.333664126000258,66.22477727014838,220.77116423785094,220.77000000000407,1228.6780686914597,0.05389921001900658,67.942,99.45454545454545,39.75757575757576,562.2727272727273,5000.0,66
2026-09-21T10:33:16+00:00,Tesla T4,1,distilbert,8,fp16,70.0,4096,3.5622949039998275,63.95688198052647,227.83327475494784,237.22200000000157,1149.8205820638027,0.05562335809446969,72.898,79.38571428571429,32.24285714285714,945.8571428571429,5000.0,70
2026-09-21T10:33:40+00:00,Tesla T4,1,distilbert,256,fp32,70.0,4096,16.52307758699999,65.97384468002235,1090.0909543606958,1096.921000000002,247.89570698515917,0.26613548690446676,68.781,99.90273556231003,22.10030395136778,625.6231003039513,5000.0,329
2026-09-21T10:33:58+00:00,Tesla T4,1,distilbert,32,fp32,70.0,4096,15.69516927099994,66.61554152110638,1045.5422002530895,1045.2530000000042,260.97201815900155,0.25525932623366443,71.325,99.71884984025559,23.05111821086262,681.1821086261981,5000.0,313
2026-09-21T10:34:18+00:00,Tesla T4,1,distilbert,16,fp32,70.0,4096,17.621620924000126,66.07062459772918,1164.271500873102,1169.5709999999963,232.44172699353493,0.28424597189284717,74.462,99.08238636363636,22.826704545454547,630.2130681818181,5000.0,352
2026-09-21T10:34:40+00:00,Tesla T4,1,distilbert,128,fp32,70.0,4096,17.08397551500002,65.86333600992563,1125.2076197297886,1126.452999999994,239.75684092989027,0.2747088915355929,74.657,99.8475073313783,23.387096774193548,613.5043988269795,5000.0,341
2026-09-21T10:35:00+00:00,Tesla T4,2,distilbert,8,fp32,70.0,4096,17.409738367000045,66.16072914849872,1151.8409846453164,1147.7030000000013,235.27062346691665,0.28121117789192296,69.172,98.68876080691642,26.0,676.0806916426513,5000.0,347
2026-09-21T10:35:06+00:00,Tesla T4,2,distilbert,128,fp16,70.0,4096,3.4450634589998117,65.97073070073829,227.2733537006305,226.44599999999627,1188.9476199051414,0.055486658618317995,69.857,99.47058823529412,38.529411764705884,542.8676470588235,5000.0,68
2026-09-21T10:35:24+00:00,Tesla T4,2,distilbert,32,fp32,70.0,4096,16.05836962300009,66.13254388817705,1061.9808338656226,1060.6630000000077,255.06948066093702,0.25927266451797426,68.823,99.6625,22.7,664.3125,5000.0,320
2026-09-21T10:35:46+00:00,Tesla T4,2,distilbert,128,fp32,70.0,4096,17.29660696000019,65.6904334958547,1136.2216092098301,1137.630999999994,236.80945109479177,0.2773978538109937,68.725,99.8840579710145,23.194202898550724,605.9565217391304,5000.0,345
2026-09-21T10:36:07+00:00,Tesla T4,2,distilbert,64,fp32,70.0,4096,17.204939132000163,65.78219439068971,1131.778650461219,1132.7699999999895,238.0711706431837,0.27631314708525856,68.585,99.89212827988338,22.338192419825074,613.5131195335277,5000.0,343
2026-09-21T10:36:13+00:00,Tesla T4,2,distilbert,16,fp16,70.0,4096,3.550689378000243,65.9572440595306,234.19368588434492,232.4780000000028,1153.5788022963804,0.057176192842857645,67.452,94.88571428571429,38.142857142857146,705.0,5000.0,70
2026-09-21T10:36:33+00:00,Tesla T4,2,distilbert,16,fp32,70.0,4096,17.919725904000188,65.9702427505466,1182.1686679101506,1180.7909999999974,228.57492474735105,0.2886153974390016,71.423,99.05042016806723,22.19327731092437,620.0840336134454,5000.0,357
2026-09-21T10:36:57+00:00,Tesla T4,2,distilbert,256,fp32,70.0,4096,17.02900820800005,65.86443834516311,1121.606061195096,1118.8300000000017,240.53074318654342,0.27382960478395896,70.053,99.84117647058824,21.63529411764706,606.75,5000.0,340
2026-09-21T10:37:03+00:00,Tesla T4,2,distilbert,64,fp16,70.0,4096,3.637073191000127,66.07374915415538,240.3150616774458,239.971000000005,1126.1802512348333,0.05867066935484517,69.912,98.70833333333333,38.375,524.7916666666666,5000.0,72
2026-09-21T10:37:09+00:00,Tesla T4,2,distilbert,32,fp16,70.0,4096,3.594601773999784,66.24623447224143,238.1288319547247,240.26600000000326,1139.4864459331473,0.05813692186394646,69.423,96.32394366197182,38.225352112676056,560.9154929577464,5000.0,71
2026-09-21T10:37:15+00:00,Tesla T4,2,distilbert,8,fp16,70.0,4096,3.427082256000176,65.21883297295949,223.51030523866868,224.36600000000908,1195.1857860512903,0.054567945614909345,68.278,91.48529411764706,33.76470588235294,833.3823529411765,5000.0,68
2026-09-21T10:37:21+00:00,Tesla T4,2,distilbert,256,fp16,70.0,4096,3.4178311860000576,66.12564476452025,226.00629087053872,227.90699999999197,1198.4208046254075,0.05517731710706512,72.785,99.46268656716418,38.76119402985075,544.0298507462686,5000.0,67
